query_id,query,predicted_code,predicted_label,gold_codes,graph_relationship,graph_matched_gold_code,graph_shared_parent_code,graph_prediction_found,graph_gold_found,note
1829,testicular seminoma,EFO:0003101,testicular seminoma,EFO:0003101,Same,EFO:0003101,,True,True,
1830,Seminom varlete,EFO:0003101,testicular seminoma,EFO:0003101,Same,EFO:0003101,,True,True,
1831,Testicular Seminoma,EFO:0003101,testicular seminoma,EFO:0003101,Same,EFO:0003101,,True,True,
1832,osteomyelitis,EFO:0003102,osteomyelitis,EFO:0003102,Same,EFO:0003102,,True,True,
1833,Osteomielitis,EFO:0003102,osteomyelitis,EFO:0003102,Same,EFO:0003102,,True,True,
1834,Osteomyelitis,EFO:0003102,osteomyelitis,EFO:0003102,Same,EFO:0003102,,True,True,
1835,urinary tract infection,EFO:0003103,urinary tract infection,EFO:0003103,Same,EFO:0003103,,True,True,
1836,adrenal cortical adenoma,EFO:0003104,adrenocortical adenoma,EFO:0003104,Same,EFO:0003104,,True,True,
1837,adrenal adenoma,EFO:0003104,adrenocortical adenoma,EFO:0003104,Same,EFO:0003104,,True,True,
1838,adrenocortical adenoma,EFO:0003104,adrenocortical adenoma,EFO:0003104,Same,EFO:0003104,,True,True,
1839,Adenoma adrenocortical,EFO:0003104,adrenocortical adenoma,EFO:0003104,Same,EFO:0003104,,True,True,
1840,adrenal cortex adenoma,EFO:0003104,adrenocortical adenoma,EFO:0003104,Same,EFO:0003104,,True,True,
1841,Adrenal Cortical Adenoma,EFO:0003104,adrenocortical adenoma,EFO:0003104,Same,EFO:0003104,,True,True,
1842,spina bifida,EFO:0003105,spina bifida,EFO:0003105,Same,EFO:0003105,,True,True,
1843,Espina bífida,EFO:0003105,spina bifida,EFO:0003105,Same,EFO:0003105,,True,True,
1844,Spina Bifida,EFO:0003105,spina bifida,EFO:0003105|EFO:1001210,Same,EFO:0003105,,True,True,
1845,pneumonia,EFO:0003106,pneumonia,EFO:0003106,Same,EFO:0003106,,True,True,
1846,Pneumonia,EFO:0003106,pneumonia,EFO:0003106,Same,EFO:0003106,,True,True,
1847,essential tremor,EFO:0003108,essential tremor,EFO:0003108,Same,EFO:0003108,,True,True,
1848,alopecia,MONDO:0004907,alopecia,EFO:0003109,Unrelated,,,True,True,
1849,placental villitis,EFO:0003110,villitis,EFO:0003110,Same,EFO:0003110,,True,True,
1850,NCI-H520 cell,EFO:0003124,NCI-H520,EFO:0003124,Same,EFO:0003124,,True,True,
1851,heart failure,EFO:0003144,heart failure,EFO:0003144,Same,EFO:0003144,,True,True,
1852,Heart Failure,EFO:0003144,heart failure,EFO:0003144,Same,EFO:0003144,,True,True,
1853,high output heart failure,EFO:0003145,high output heart failure,EFO:0003145,Same,EFO:0003145,,True,True,
1854,symptomatic heart failure,EFO:0003146,symptomatic heart failure,EFO:0003146,Same,EFO:0003146,,True,True,
1855,mild heart failure,EFO:0003147,mild heart failure,EFO:0003147,Same,EFO:0003147,,True,True,
1856,moderate heart failure,EFO:0003148,moderate heart failure,EFO:0003148,Same,EFO:0003148,,True,True,
1857,advanced heart failure,EFO:0003149,advanced heart failure,EFO:0003149,Same,EFO:0003149,,True,True,
1858,FBbt_00000448,EFO:0003334,Drosophila component,EFO:0003370,More General,EFO:0003370,,True,True,
1859,hypopharyngeal organ,UBERON:0001051,hypopharynx,EFO:0003397,Unrelated,,,True,True,
1860,FBbt_00005626,EFO:0003334,Drosophila component,EFO:0003410,More General,EFO:0003410,,True,True,
1861,olfactory placode,UBERON:0003050,olfactory placode,EFO:0003420,Unrelated,,,True,True,
1862,presumptive segmental plate,UBERON:0007282,presumptive segmental plate,EFO:0003421,Unrelated,,,True,True,
1863,presumptive neural plate,UBERON:0007284,presumptive neural plate,EFO:0003424,Unrelated,,,True,True,
1864,axial chorda mesoderm,UBERON:0004880,chordamesoderm,EFO:0003426,Unrelated,,,True,True,
1865,germ ring,UBERON:0002541,germ ring,EFO:0003427,Unrelated,,,True,True,
1866,liver primordium,UBERON:0003894,liver primordium,EFO:0003428,Unrelated,,,True,True,
1867,otic placode,UBERON:0003069,otic placode,EFO:0003429,Unrelated,,,True,True,
1868,presumptive midbrain,UBERON:0009616,presumptive midbrain,EFO:0003432,Unrelated,,,True,True,
1869,trigeminal placode,UBERON:0003070,trigeminal placode complex,EFO:0003433,Unrelated,,,True,True,
1870,pancreas primordium,UBERON:0003921,pancreas primordium,EFO:0003434,Unrelated,,,True,True,
1871,presumptive endoderm,UBERON:0006595,presumptive endoderm,EFO:0003437,Unrelated,,,True,True,
1872,presumptive spinal cord,UBERON:0006241,future spinal cord,EFO:0003438,Unrelated,,,True,True,
1873,presumptive blood,UBERON:0006596,presumptive blood,EFO:0003439,Unrelated,,,True,True,
1874,presumptive hindbrain,UBERON:0007277,presumptive hindbrain,EFO:0003440,Unrelated,,,True,True,
1875,presumptive paraxial mesoderm,UBERON:0007285,presumptive paraxial mesoderm,EFO:0003443,Unrelated,,,True,True,
1876,presumptive shield,UBERON:0007283,presumptive shield,EFO:0003444,Unrelated,,,True,True,
1877,presumptive midbrain hindbrain boundary,UBERON:0007281,presumptive midbrain hindbrain boundary,EFO:0003446,Unrelated,,,True,True,
1878,presumptive rhombomere 7,UBERON:0007294,presumptive rhombomere 7,EFO:0003447,Unrelated,,,True,True,
1879,presumptive rhombomere 6,UBERON:0007293,presumptive rhombomere 6,EFO:0003448,Unrelated,,,True,True,
1880,presumptive rhombomere 5,UBERON:0007292,presumptive rhombomere 5,EFO:0003449,Unrelated,,,True,True,
1881,presumptive rhombomere 4,UBERON:0007291,presumptive rhombomere 4,EFO:0003450,Unrelated,,,True,True,
1882,presumptive rhombomere 3,UBERON:0007290,presumptive rhombomere 3,EFO:0003451,Unrelated,,,True,True,
1883,presumptive rhombomere 8,UBERON:0007295,presumptive rhombomere 8,EFO:0003452,Unrelated,,,True,True,
1884,presumptive hypochord,UBERON:0006599,presumptive hypochord,EFO:0003453,Unrelated,,,True,True,
1885,presumptive floor plate,UBERON:0007286,presumptive floor plate,EFO:0003454,Unrelated,,,True,True,
1886,epibranchial placode,UBERON:0003078,epibranchial placode,EFO:0003455,Unrelated,,,True,True,
1887,neurogenic placode,UBERON:0009955,neurogenic placode,EFO:0003460,Unrelated,,,True,True,
1888,presumptive enteric nervous system,UBERON:0006600,presumptive enteric nervous system,EFO:0003462,Unrelated,,,True,True,
1889,presumptive forebrain midbrain boundary,UBERON:0007288,presumptive forebrain midbrain boundary,EFO:0003463,Unrelated,,,True,True,
1890,presumptive ectoderm,UBERON:0006601,presumptive ectoderm,EFO:0003466,Unrelated,,,True,True,
1891,presumptive mesoderm,UBERON:0006603,presumptive mesoderm,EFO:0003467,Unrelated,,,True,True,
1892,pancreatic bud,UBERON:0003922,pancreatic epithelial bud,EFO:0003470,Unrelated,,,True,True,
1893,caudal artery,UBERON:0003086,caudal artery,EFO:0003472,Unrelated,,,True,True,
1894,floor plate,UBERON:0003079,floor plate,EFO:0003473,Unrelated,,,True,True,
1895,hypochord,UBERON:0003058,hypochord,EFO:0003475,Unrelated,,,True,True,
1896,postoptic commissure,UBERON:0003936,postoptic commissure,EFO:0003478,Unrelated,,,True,True,
1897,pronephric mesoderm,UBERON:0005721,pronephric mesoderm,EFO:0003479,Unrelated,,,True,True,
1898,rhombomere 6,UBERON:0005519,rhombomere 6,EFO:0003480,Unrelated,,,True,True,
1899,swim bladder,UBERON:0006860,swim bladder,EFO:0003483,Unrelated,,,True,True,
1900,trigeminal neural crest,UBERON:0005563,trigeminal neural crest,EFO:0003484,Unrelated,,,True,True,
1901,trunk mesenchyme,UBERON:0005256,trunk mesenchyme,EFO:0003485,Unrelated,,,True,True,
1902,blood island,UBERON:0003061,blood island,EFO:0003489,Unrelated,,,True,True,
1903,brain vasculature,UBERON:0008998,vasculature of brain,EFO:0003491,Unrelated,,,True,True,
1904,head mesenchyme,UBERON:0005253,head mesenchyme,EFO:0003492,Unrelated,,,True,True,
1905,lens placode,UBERON:0003073,lens placode,EFO:0003494,Unrelated,,,True,True,
1906,olfactory pit,UBERON:0005870,olfactory pit,EFO:0003496,Unrelated,,,True,True,
1907,neural keel,UBERON:0007135,neural keel,EFO:0003497,Unrelated,,,True,True,
1908,neural rod,UBERON:0005068,neural rod,EFO:0003498,Unrelated,,,True,True,
1909,rhombomere 8,UBERON:0005527,rhombomere 8,EFO:0003500,Unrelated,,,True,True,
1910,obsolete_basibranchial bone,UBERON:0004740,basibranchial bone,EFO:0003503,Unrelated,,,True,True,
1911,basibranchial,UBERON:0004740,basibranchial bone,EFO:0003503,Unrelated,,,True,True,
1912,bulbus arteriosus,UBERON:0004152,bulbus arteriosus,EFO:0003505,Unrelated,,,True,True,
1913,cleithrum,UBERON:0004741,cleithrum,EFO:0003507,Unrelated,,,True,True,
1914,dentary,UBERON:0004742,dentary,EFO:0003508,Unrelated,,,True,True,
1915,neuromast,UBERON:0008904,neuromast,EFO:0003513,Unrelated,,,True,True,
1916,paraxial mesoderm,UBERON:0003077,paraxial mesoderm,EFO:0003515,Unrelated,,,True,True,
1917,ventral telencephalon,UBERON:0000204,ventral part of telencephalon,EFO:0003522,Unrelated,,,True,True,
1918,cephalic musculature,UBERON:0002376,cranial muscle,EFO:0003524,Unrelated,,,True,True,
1919,olfactory region,UBERON:0003112,olfactory region,EFO:0003525,Unrelated,,,True,True,
1920,heart tube,UBERON:0004141,heart tube,EFO:0003526,Unrelated,,,True,True,
1921,hyoid muscle,UBERON:0005493,hyoid muscle,EFO:0003536,Unrelated,,,True,True,
1922,otolith organ,UBERON:0002518,otolith organ,EFO:0003539,Unrelated,,,True,True,
1923,dorsal fin musculature,UBERON:2000648,dorsal fin musculature,EFO:0003551,Unrelated,,,True,True,
1924,gill filament,UBERON:0009120,gill filament,EFO:0003554,Unrelated,,,True,True,
1925,horizontal myoseptum,UBERON:0003901,horizontal septum,EFO:0003555,Unrelated,,,True,True,
1926,segmental intercostal artery,UBERON:2000677,segmental intercostal artery,EFO:0003558,Unrelated,,,True,True,
1927,telencephalic ventricle,UBERON:0002285,telencephalic ventricle,EFO:0003562,Unrelated,,,True,True,
1928,basal plate midbrain region,UBERON:0010285,midbrain basal plate,EFO:0003567,Unrelated,,,True,True,
1929,floor plate rhombomere 2,UBERON:0005570,rhombomere 2 floor plate,EFO:0003568,Unrelated,,,True,True,
1930,floor plate rhombomere 5,UBERON:0005579,rhombomere 5 floor plate,EFO:0003569,Unrelated,,,True,True,
1931,floor plate rhombomere 8,UBERON:0005588,rhombomere 8 floor plate,EFO:0003570,Unrelated,,,True,True,
1932,mesenchyme derived from head neural crest,UBERON:0007213,mesenchyme derived from head neural crest,EFO:0003572,Unrelated,,,True,True,
1933,neural crest diencephalon,UBERON:0003851,diencephalon neural crest,EFO:0003573,Unrelated,,,True,True,
1934,neural crest telencephalon,UBERON:0003850,telencephalon neural crest,EFO:0003574,Unrelated,,,True,True,
1935,nucleus of the medial longitudinal fasciculus medulla oblongata,UBERON:2000815,nucleus of medial longitudinal fasciculus of medulla,EFO:0003577,Unrelated,,,True,True,
1936,rhombomere 2,UBERON:0005569,rhombomere 2,EFO:0003579,Unrelated,,,True,True,
1937,rhombomere 5,UBERON:0005515,rhombomere 5,EFO:0003580,Unrelated,,,True,True,
1938,floor plate rhombomere 1,UBERON:0005566,rhombomere 1 floor plate,EFO:0003584,Unrelated,,,True,True,
1939,floor plate rhombomere 3,UBERON:0005573,rhombomere 3 floor plate,EFO:0003586,Unrelated,,,True,True,
1940,floor plate rhombomere 6,UBERON:0005582,rhombomere 6 floor plate,EFO:0003587,Unrelated,,,True,True,
1941,floor plate rhombomere 4,UBERON:0005576,rhombomere 4 floor plate,EFO:0003588,Unrelated,,,True,True,
1942,floor plate rhombomere 7,UBERON:0005585,rhombomere 7 floor plate,EFO:0003589,Unrelated,,,True,True,
1943,lateral mesenchyme derived from mesoderm,UBERON:0007683,lateral mesenchyme derived from mesoderm,EFO:0003590,Unrelated,,,True,True,
1944,neural crest midbrain,UBERON:0003849,mesencephalic neural crest,EFO:0003591,Unrelated,,,True,True,
1945,middle lateral line neuromast,UBERON:2000939,middle lateral line neuromast,EFO:0003592,Unrelated,,,True,True,
1946,pectoral fin skeleton,UBERON:0010710,pectoral fin skeleton,EFO:0003594,Unrelated,,,True,True,
1947,posterior lateral line,UBERON:0006334,posterior lateral line,EFO:0003595,Unrelated,,,True,True,
1948,rhombomere 3,UBERON:0005507,rhombomere 3,EFO:0003596,Unrelated,,,True,True,
1949,rhombomere 7,UBERON:0005523,rhombomere 7,EFO:0003597,Unrelated,,,True,True,
1950,lateral wall spinal cord,UBERON:0009582,spinal cord lateral wall,EFO:0003602,Unrelated,,,True,True,
1951,mesenchyme pectoral fin,UBERON:0003934,mesenchyme pectoral fin,EFO:0003604,Unrelated,,,True,True,
1952,trunk neural crest,UBERON:0003083,trunk neural crest,EFO:0003605,Unrelated,,,True,True,
1953,occipital lateral line neuromast,UBERON:2001025,occipital lateral line neuromast,EFO:0003606,Unrelated,,,True,True,
1954,supraorbital lateral line neuromast,UBERON:2001026,supraorbital lateral line neuromast,EFO:0003607,Unrelated,,,True,True,
1955,rhombomere 1,UBERON:0005499,rhombomere 1,EFO:0003608,Unrelated,,,True,True,
1956,rhombomere 4,UBERON:0005511,rhombomere 4,EFO:0003609,Unrelated,,,True,True,
1957,primitive mesencephalic artery,UBERON:2001062,presumptive mesencephalic artery,EFO:0003615,Unrelated,,,True,True,
1958,rhombomere,UBERON:0001892,rhombomere,EFO:0003617,Unrelated,,,True,True,
1959,neural arch,UBERON:0003861,neural arch,EFO:0003618,Unrelated,,,True,True,
1960,presumptive pronephric mesoderm,UBERON:0007297,presumptive pronephric mesoderm,EFO:0003619,Unrelated,,,True,True,
1961,thymus primordium,UBERON:0005562,thymus primordium,EFO:0003622,Unrelated,,,True,True,
1962,chordo neural hinge,UBERON:0007097,chordo neural hinge,EFO:0003623,Unrelated,,,True,True,
1963,ventricular zone,UBERON:0003053,ventricular zone,EFO:0003624,Unrelated,,,True,True,
1964,pharyngeal pouch,UBERON:0004117,pharyngeal pouch,EFO:0003627,Unrelated,,,True,True,
1965,thecal cell layer,UBERON:0000155,theca cell layer,EFO:0003629,Unrelated,,,True,True,
1966,pharyngeal pouch 1,UBERON:0007122,pharyngeal pouch 1,EFO:0003631,Unrelated,,,True,True,
1967,pharyngeal pouch 2,UBERON:0007123,pharyngeal pouch 2,EFO:0003633,Unrelated,,,True,True,
1968,pharyngeal pouch 3,UBERON:0007124,pharyngeal pouch 3,EFO:0003634,Unrelated,,,True,True,
1969,pharyngeal pouch 6,UBERON:0007127,pharyngeal pouch 6,EFO:0003635,Unrelated,,,True,True,
1970,pharyngeal pouch 5,UBERON:0007126,pharyngeal pouch 5,EFO:0003636,Unrelated,,,True,True,
1971,pharyngeal pouch 4,UBERON:0007125,pharyngeal pouch 4,EFO:0003637,Unrelated,,,True,True,
1972,non neural ectoderm,UBERON:0005497,non-neural ectoderm,EFO:0003643,Unrelated,,,True,True,
1973,pelvic fin,UBERON:0000152,pelvic fin,EFO:0003644,Unrelated,,,True,True,
1974,cranial neural crest,UBERON:0003099,cranial neural crest,EFO:0003645,Unrelated,,,True,True,
1975,axial mesoderm,UBERON:0003068,axial mesoderm,EFO:0003647,Unrelated,,,True,True,
1976,gonad primordium,UBERON:0005564,gonad primordium,EFO:0003651,Unrelated,,,True,True,
1977,ovarian follicle stage IV,UBERON:0003982,mature ovarian follicle,EFO:0003653,Unrelated,,,True,True,
1978,blastema,UBERON:0005306,blastema,EFO:0003658,Unrelated,,,True,True,
1979,palatoquadrate arch,UBERON:0011085,palatoquadrate arch,EFO:0003659,Unrelated,,,True,True,
1980,renal tubule,UBERON:0001231,nephron tubule,EFO:0003666,Unrelated,,,True,True,
1981,renal glomerulus,UBERON:0000074,renal glomerulus,EFO:0003667,Unrelated,,,True,True,
1982,ciliary marginal zone,UBERON:0003065,ciliary marginal zone,EFO:0003668,Unrelated,,,True,True,
1983,facial ganglion,UBERON:0001700,geniculate ganglion,EFO:0003669,Unrelated,,,True,True,
1984,dorsal anterior lateral line ganglion,UBERON:2001312,dorsal anterior lateral line ganglion,EFO:0003674,Unrelated,,,True,True,
1985,neurocranial trabecula,UBERON:0005945,neurocranial trabecula,EFO:0003677,Unrelated,,,True,True,
1986,terminal nerve,UBERON:0002924,terminal nerve,EFO:0003678,Unrelated,,,True,True,
1987,ethmoid cartilage,UBERON:0011242,ethmoid cartilage,EFO:0003685,Unrelated,,,True,True,
1988,hyosymplectic cartilage,UBERON:0011607,hyomandibular cartilage,EFO:0003686,Unrelated,,,True,True,
1989,pharyngeal arch cartilage,UBERON:0011004,pharyngeal arch cartilage,EFO:0003689,Unrelated,,,True,True,
1990,chondrocranium cartilage,UBERON:0003932,cartilage element of chondrocranium,EFO:0003690,Unrelated,,,True,True,
1991,aortic arch,,,EFO:0003695,Not Applicable,,,,,No prediction and/or no gold codes to compare.
1992,anterior lateral plate mesoderm,UBERON:0009881,anterior lateral plate mesoderm,EFO:0003704,Unrelated,,,True,True,
1993,posterior lateral plate mesoderm,UBERON:0009910,posterior lateral plate mesoderm,EFO:0003705,Unrelated,,,True,True,
1994,vascular cord,UBERON:0006965,vascular cord,EFO:0003709,Unrelated,,,True,True,
1995,autism spectrum disorder,EFO:0003756,autism spectrum disorder,EFO:0003756,Same,EFO:0003756,,True,True,
1996,atypical autism,MONDO:0016052,atypical autism,EFO:0003756|EFO:0003759,Sibling,EFO:0003756,MONDO:0000594,True,True,
1997,pervasive developmental disorder - not otherwise specified,EFO:0003759,pervasive developmental disorder - not otherwise specified,EFO:0003756,More Specific,EFO:0003756,,True,True,
1998,Autism Spectrum Disorder,EFO:0003756,autism spectrum disorder,EFO:0003756,Same,EFO:0003756,,True,True,
1999,Asperger syndrome,EFO:0003757,Asperger syndrome,EFO:0003757,Same,EFO:0003757,,True,True,
2000,Asperger Syndrome,EFO:0003757,Asperger syndrome,EFO:0003757,Same,EFO:0003757,,True,True,
2001,autistic disorder,EFO:0003758,autism,EFO:0003758,Same,EFO:0003758,,True,True,
2002,Autism,EFO:0003758,autism,EFO:0003758,Same,EFO:0003758,,True,True,
2003,autism,EFO:0003756,autism spectrum disorder,EFO:0003758,More General,EFO:0003758,,True,True,
2004,Central nervous system cyst,EFO:0003760,central nervous system cyst,EFO:0003760,Same,EFO:0003760,,True,True,
2005,central nervous system cyst,EFO:0003760,central nervous system cyst,EFO:0003760,Same,EFO:0003760,,True,True,
2006,Central Nervous System Cyst,EFO:0003760,central nervous system cyst,EFO:0003760,Same,EFO:0003760,,True,True,
2007,major depressive disorder,MONDO:0002009,major depressive disorder,EFO:0003761,Sibling,EFO:0003761,MONDO:0002050,True,True,
2008,melancholic depression,EFO:1002014,melancholia,EFO:0003761,Sibling,EFO:0003761,MONDO:0002050,True,True,
2009,obsolete melancholia,EFO:1002014,melancholia,EFO:0003761|EFO:1002014,Same,EFO:1002014,,True,True,
2010,major depressive episode,EFO:0007634,major depressive episode,EFO:0003761,Unrelated,,,True,True,
2011,Unipolar Depression,EFO:0003761,unipolar depression,EFO:0003761,Same,EFO:0003761,,True,True,
2012,cerebrovascular disease,EFO:0003763,cerebrovascular disorder,EFO:0003763,Same,EFO:0003763,,True,True,
2013,cerebrovascular disorder,EFO:0003763,cerebrovascular disorder,EFO:0003763,Same,EFO:0003763,,True,True,
2014,Cerebrovascular Disorder,EFO:0003763,cerebrovascular disorder,EFO:0003763,Same,EFO:0003763,,True,True,
2015,transient cerebral ischemia,EFO:0003764,transient ischemic attack,EFO:0003764,Same,EFO:0003764,,True,True,
2016,Accident ischémique transitoire,EFO:0003764,transient ischemic attack,EFO:0003764,Same,EFO:0003764,,True,True,
2017,transient ischemic attack,EFO:0003764,transient ischemic attack,EFO:0003764,Same,EFO:0003764,,True,True,
2018,Transient Ischemic Attack,EFO:0003764,transient ischemic attack,EFO:0003764,Same,EFO:0003764,,True,True,
2019,inflammatory bowel disease,EFO:0003767,inflammatory bowel disease,EFO:0003767,Same,EFO:0003767,,True,True,
2020,Inflammatory Bowel Disease,EFO:0003767,inflammatory bowel disease,EFO:0003767,Same,EFO:0003767,,True,True,
2021,nicotine dependence,EFO:0003768,nicotine dependence,EFO:0003768,Same,EFO:0003768,,True,True,
2022,Nicotine Dependence,EFO:0003768,nicotine dependence,EFO:0003768,Same,EFO:0003768,,True,True,
2023,endocrine gland cancer,MONDO:0021069,malignant endocrine neoplasm,EFO:0003769,More Specific,EFO:0003769,,True,True,
2024,endocrine gland neoplasm,EFO:0003769,endocrine neoplasm,EFO:0003769,Same,EFO:0003769,,True,True,
2025,Endocrine Neoplasm,EFO:0003769,endocrine neoplasm,EFO:0003769,Same,EFO:0003769,,True,True,
2026,diabetic retinopathy,EFO:0003770,diabetic retinopathy,EFO:0003770,Same,EFO:0003770,,True,True,
2027,Diabetic Retinopathy,EFO:0003770,diabetic retinopathy,EFO:0003770,Same,EFO:0003770,,True,True,
2028,hyper IgE recurrent infection syndrome 1,MONDO:0007818,"hyper-IgE recurrent infection syndrome 1, autosomal dominant",EFO:0003775,Unrelated,,,True,True,
2029,heart disease,EFO:0003777,heart disease,EFO:0003777,Same,EFO:0003777,,True,True,
2030,heart disorder,EFO:0003777,heart disease,EFO:0003777,Same,EFO:0003777,,True,True,
2031,Heart Disorder,EFO:0003777,heart disease,EFO:0003777,Same,EFO:0003777,,True,True,
2032,psoriatic arthritis,EFO:0003778,psoriatic arthritis,EFO:0003778,Same,EFO:0003778,,True,True,
2033,Psoriatic Arthritis,EFO:0003778,psoriatic arthritis,EFO:0003778,Same,EFO:0003778,,True,True,
2034,autoimmune thyroiditis,EFO:0003779,Hashimoto's thyroiditis,EFO:0003779|EFO:0006812,Same,EFO:0003779,,True,True,
2035,Hashimoto thyroiditis,EFO:0003779,Hashimoto's thyroiditis,EFO:0003779,Same,EFO:0003779,,True,True,
2036,Hashimoto Thyroiditis,EFO:0003779,Hashimoto's thyroiditis,EFO:0003779,Same,EFO:0003779,,True,True,
2037,Behcet's disease,EFO:0003780,Behcet's syndrome,EFO:0003780,Same,EFO:0003780,,True,True,
2038,Behcet disease,EFO:0003780,Behcet's syndrome,EFO:0003780,Same,EFO:0003780,,True,True,
2039,Behcet Syndrome,EFO:0003780,Behcet's syndrome,EFO:0003780,Same,EFO:0003780,,True,True,
2040,carotid artery disease,EFO:0003781,carotid artery disease,EFO:0003781,Same,EFO:0003781,,True,True,
2041,carotid artery disorder,EFO:0003781,carotid artery disease,EFO:0003781,Same,EFO:0003781,,True,True,
2042,Carotid Artery Disorder,EFO:0003781,carotid artery disease,EFO:0003781,Same,EFO:0003781,,True,True,
2043,motor neuron disease,EFO:0003782,motor neuron disease,EFO:0003782,Same,EFO:0003782,,True,True,
2044,motor neuron disorder,EFO:0003782,motor neuron disease,EFO:0003782,Same,EFO:0003782,,True,True,
2045,progressive bulbar palsy,EFO:0003783,progressive bulbar palsy,EFO:0003783,Same,EFO:0003783,,True,True,
2046,Progressive Bulbar Palsy,EFO:0003783,progressive bulbar palsy,EFO:0003783,Same,EFO:0003783,,True,True,
2047,allergic disease,MONDO:0005271,allergic disease,EFO:0003785,Unrelated,,,True,True,
2048,refractory anemia,EFO:0003802,refractory anemia,EFO:0003802,Same,EFO:0003802,,True,True,
2049,myelodysplastic syndrome with single lineage dysplasia,EFO:0003802,refractory anemia,EFO:0003802,Same,EFO:0003802,,True,True,
2050,Refractory Anemia,EFO:0003802,refractory anemia,EFO:0003802,Same,EFO:0003802,,True,True,
2051,"Myelodysplastic Syndrome, Not Otherwise Specified with Single Lineage Dysplasia",EFO:0003802,refractory anemia,EFO:0003802,Same,EFO:0003802,,True,True,
2052,refractory anemia with excess blasts,EFO:0003811,refractory anemia with excess blasts,EFO:0003811,Same,EFO:0003811,,True,True,
2053,myelodysplastic syndrome with excess blasts,EFO:0003811,refractory anemia with excess blasts,EFO:0003811,Same,EFO:0003811,,True,True,
2054,Myelodysplastic Syndrome with Excess Blasts,EFO:0003811,refractory anemia with excess blasts,EFO:0003811,Same,EFO:0003811,,True,True,
2055,refractory anemia with ringed sideroblasts,EFO:0003812,refractory anemia with ringed sideroblasts,EFO:0003812,Same,EFO:0003812,,True,True,
2056,myelodysplastic syndrome with ring sideroblasts,EFO:0003812,refractory anemia with ringed sideroblasts,EFO:0003812,Same,EFO:0003812,,True,True,
2057,Myelodysplastic Syndrome with Ring Sideroblasts,EFO:0003812,refractory anemia with ringed sideroblasts,EFO:0003812,Same,EFO:0003812,,True,True,
2058,larynx cancer,EFO:1000354,Malignant Laryngeal Neoplasm,EFO:0003817|EFO:1000354,Same,EFO:1000354,,True,True,
2059,laryngeal neoplasm,EFO:0003817,laryngeal neoplasm,EFO:0003817,Same,EFO:0003817,,True,True,
2060,Laryngeal Neoplasm,EFO:0003817,laryngeal neoplasm,EFO:0003817,Same,EFO:0003817,,True,True,
2061,lung disease,EFO:0003818,lung disease,EFO:0003818|EFO:1001362,Same,EFO:0003818,,True,True,
2062,lung disorder,EFO:0003818,lung disease,EFO:0003818,Same,EFO:0003818,,True,True,
2063,Lung Disorder,EFO:0003818,lung disease,EFO:0003818,Same,EFO:0003818,,True,True,
2064,dental caries,EFO:0003819,dental caries,EFO:0003819,Same,EFO:0003819,,True,True,
2065,bone cancer,EFO:1000350,Malignant Bone Neoplasm,EFO:0003820|EFO:1000350,Same,EFO:1000350,,True,True,
2066,bone neoplasm,EFO:0003820,bone neoplasm,EFO:0003820,Same,EFO:0003820,,True,True,
2067,Bone Neoplasm,EFO:0003820,bone neoplasm,EFO:0003820,Same,EFO:0003820,,True,True,
2068,migraine,MONDO:0005277,migraine disorder,EFO:0003821,Unrelated,,,True,True,
2069,eye neoplasm,EFO:0003824,eye neoplasm,EFO:0003824,Same,EFO:0003824,,True,True,
2070,Eye Neoplasm,EFO:0003824,eye neoplasm,EFO:0003824,Same,EFO:0003824,,True,True,
2071,serous cystadenocarcinoma,MONDO:0024621,serous cystadenocarcinoma,EFO:0003825,More Specific,EFO:0003825,,True,True,
2072,serous adenocarcinoma,EFO:0003825,serous adenocarcinoma,EFO:0003825,Same,EFO:0003825,,True,True,
2073,Serous Adenocarcinoma,EFO:0003825,serous adenocarcinoma,EFO:0003825,Same,EFO:0003825,,True,True,
2074,salivary gland cancer,MONDO:0004669,salivary gland cancer,EFO:0003826,More Specific,EFO:0003826,,True,True,
2075,pulmonary embolism,EFO:0003827,pulmonary embolism,EFO:0003827,Same,EFO:0003827,,True,True,
2076,Embolia pulmonar,EFO:0003827,pulmonary embolism,EFO:0003827,Same,EFO:0003827,,True,True,
2077,Pulmonary Embolism,EFO:0003827,pulmonary embolism,EFO:0003827,Same,EFO:0003827,,True,True,
2078,spinal cord neoplasm,EFO:0003828,spinal cord neoplasm,EFO:0003828,Same,EFO:0003828,,True,True,
2079,Spinal Cord Neoplasm,EFO:0003828,spinal cord neoplasm,EFO:0003828,Same,EFO:0003828,,True,True,
2080,alcohol dependence,MONDO:0007079,alcohol dependence,EFO:0003829,Unrelated,,,True,True,
2081,prostatitis,EFO:0003830,prostatitis,EFO:0003830,Same,EFO:0003830,,True,True,
2082,Prostatit,EFO:0003830,prostatitis,EFO:0003830,Same,EFO:0003830,,True,True,
2083,Prostatitis,EFO:0003830,prostatitis,EFO:0003830,Same,EFO:0003830,,True,True,
2084,gallbladder disease,EFO:0003832,gallbladder disease,EFO:0003832,Same,EFO:0003832,,True,True,
2085,gallbladder disorder,EFO:0003832,gallbladder disease,EFO:0003832,Same,EFO:0003832,,True,True,
2086,Gallbladder Disorder,EFO:0003832,gallbladder disease,EFO:0003832,Same,EFO:0003832,,True,True,
2087,brain cancer,MONDO:0001657,brain cancer,EFO:0003833,More Specific,EFO:0003833,,True,True,
